video_id,video_title,video_date,video_url,youtube_link,timecode,address,geocoded_address,event_type,description,lat,lon
ilFEX80-vjA,Дорожный патруль (07.07.2004),07.07.2004,https://www.youtube.com/watch?v=ilFEX80-vjA,https://www.youtube.com/watch?v=ilFEX80-vjA&t=700s,00:11:40,"МКАД, 6 км, Москва","МКАД, 19-й километр, район Капотня, Москва, Центральный федеральный округ, 115408, Россия",ДТП,"Volkswagen автофургон врезался в ВАЗ-2104, один человек погиб.",55.6234134,37.7935045
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=0s,00:00:00,"Волжский бульвар, Саратовская улица, Москва","Волжский бульвар, район Текстильщики, Москва, Центральный федеральный округ, Россия",ДТП,"Самосвал Tatra врезался в ВАЗ-2106, два человека пострадали.",55.7134589,37.7448831
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=61s,00:01:01,"улица Демьяна Бедного, дом 22, строительная площадка, Москва","22 к1, улица Демьяна Бедного, район Хорошёво-Мнёвники, Москва, Центральный федеральный округ, 123308, Россия",другое,Найдены снаряды времен Великой Отечественной войны в котловане.,55.7795587,37.4883568
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=136s,00:02:16,"Балаклавский проспект, дом 8, Москва","Балаклавский проспект, район Зюзино, Москва, Центральный федеральный округ, 117303, Россия",ДТП,"Volkswagen врезался в Daewoo микроавтобус, пострадал водитель Daewoo.",55.6429104,37.5884812
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=198s,00:03:18,"улица Шипиловская, дом 50, Москва","50 к1, Шипиловская улица, район Зябликово, Москва, Центральный федеральный округ, 109387, Россия",пожар,"Загорелась квартира на втором этаже, один человек погиб.",55.6211858,37.7382088
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=283s,00:04:43,"Городская клиническая больница имени Боткина, Москва",,коммунальная авария,"Взорвался трансформаторный блок, отключилось электричество в отделении.",,
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=354s,00:05:54,"город Реутов, офис транспортной фирмы, Москва область (упущено внешний)","Реутов, городской округ Реутов, Московская область, Центральный федеральный округ, Россия",криминал,"Разбойное нападение на офис, убийство охранника, задержаны грузины.",55.7622453,37.856555
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=475s,00:07:55,"Звездный бульвар, Орлуновская улица, Москва","Звёздный бульвар, Останкинский район, Москва, Центральный федеральный округ, 129075, Россия",ДТП,"ВАЗ-21015 врезалась в ВАЗ-21099, пострадавших нет.",55.8120085,37.6207733
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=557s,00:09:17,"Загородное шоссе, дом 15, Москва","Загородное шоссе, Канатчиково, Донской район, Москва, Центральный федеральный округ, 117152, Россия",ДТП,"ВАЗ-2107 врезалась в ВАЗ-2109, пострадала пассажирка Семёрки.",55.6916269,37.6017324
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=622s,00:10:22,"улица Авиамоторная, дом 8, Москва","Авиамоторная улица, район Лефортово, Москва, Центральный федеральный округ, 101024, Россия",ДТП,"Audi совершила наезд на пешехода, который был переехан Nissan, один человек погиб.",55.7416582,37.7212943
9iqc1AtVSus,Дорожный патруль (08.07.2004),08.07.2004,https://www.youtube.com/watch?v=9iqc1AtVSus,https://www.youtube.com/watch?v=9iqc1AtVSus&t=687s,00:11:27,"улица Красная Пресня, метро Краснопресненская, Москва","улица Красная Пресня, Пресненский район, Москва, Центральный федеральный округ, 123242, Россия",криминал,"Найден труп мужчины от ножевого ранения в сердце, 37-летний Андрей Мурашкин.",55.7616915,37.5703085
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=0s,00:00:00,"Кутузовский проспект, дом 30, Москва","К2, 35/30, Кутузовский проспект, район Дорогомилово, Москва, Центральный федеральный округ, 121165, Россия",ДТП,"BMW совершила наезд на двух пешеходов, оба человека погибли.",55.7395255,37.5371464
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=73s,00:01:13,"Третье транспортное кольцо, Лужнецкий мост, Москва","Третье транспортное кольцо, Алексеевский район, Москва, Центральный федеральный округ, 129063, Россия",ДТП,"ВАЗ-2109, Skoda и BMW столкнулись, пострадал водитель девятки.",55.7936443,37.6467182
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=156s,00:02:36,"Открытое шоссе, дом 24, Москва","Открытое шоссе, район Метрогородок, Москва, Центральный федеральный округ, 107143, Россия",криминал,"Грабеж подростка, задержан 20-летний Павел Синяев.",55.8169058,37.74209
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=287s,00:04:47,"Фрунзенская набережная, дом 26, Москва","26, Фрунзенская набережная, район Хамовники, Москва, Центральный федеральный округ, 119146, Россия",ДТП,"Мотоцикл Yamaha и Toyota столкнулись, пострадала пассажирка Toyota.",55.724495,37.5883453
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=387s,00:06:27,"Фрунзенская набережная, Москва","Фрунзенская набережная, район Хамовники, Москва, Центральный федеральный округ, 119021, Россия",ДТП,"Волга универсал врезалась в ВАЗ-2106, оба автомобиля столкнулись цепной реакцией.",55.728468,37.592339
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=399s,00:06:39,"Первая Владимирская улица, Зеленый проспект, Москва",,ДТП,"ВАЗ-2104 врезалась в Nissan, пострадавших нет.",,
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=436s,00:07:16,"Кавказский бульвар, дом 15, Москва","Кавказский бульвар, Котляково, район Царицыно, Москва, Центральный федеральный округ, 115477, Россия",криминал,"Найдены трупы четырех человек: два мужчины, женщина и ребенок, убиты около 5 дней назад.",55.6279031,37.6516558
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=505s,00:08:25,"Проспект Андропова, дом 31, Москва","31, проспект Андропова, Коломенка, район Нагатинский Затон, Москва, Центральный федеральный округ, 127238, Россия",ДТП,"Грузовик врезался в Honda и Mercedes в прямой полосе, один человек погиб.",55.6749643,37.6650464
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=553s,00:09:13,"Волоколамское шоссе, дом 22, Москва","Волоколамское шоссе (дублёр), район Покровское-Стрешнево, Москва, Центральный федеральный округ, 534876, Россия",ДТП,"ВАЗ-2112 врезалась в ВИЗ, два человека пострадали.",55.8190744,37.4547251
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=635s,00:10:35,"улица Новинки, дом 5, 3 этаж, Москва","5, улица Новинки, Коломенка, район Нагатинский Затон, Москва, Центральный федеральный округ, 127238, Россия",пожар,"Загорелась квартира на третьем этаже, один человек погиб от ожогов.",55.6778653,37.6684719
-Dt7aN2QxT4,Дорожный патруль (09.07.2004),09.07.2004,https://www.youtube.com/watch?v=-Dt7aN2QxT4,https://www.youtube.com/watch?v=-Dt7aN2QxT4&t=701s,00:11:41,"Второй Щемиловский переулок, дом 23, пруд, Москва",,несчастный случай,"Найден труп мужчины в пруду, личность не установлена, возможно утопление.",,
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=21s,00:00:21,"Бобровый переулок, дом 20, Москва",,пожар,Загорелась выселенная квартира на седьмом этаже жилого дома на реставрации.,,
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=77s,00:01:17,"Уральская улица, Москва","Уральская улица, Черницыно, район Гольяново, Москва, Центральный федеральный округ, 107421, Россия",ДТП,"Столкновение на Уральской улице, ВАЗ-2109 выехала со встречной полосы, пострадал пассажир.",55.8223183,37.7998491
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=154s,00:02:34,"Головинская набережная, дом 1, Москва","Головинская набережная, район Лефортово, Москва, Центральный федеральный округ, 111250, Россия",ДТП,"ВАЗ-2108 упал в реку Яуза, водитель выбрался самостоятельно, пассажир госпитализирован с сотрясением мозга.",55.7668375,37.6885142
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=226s,00:03:46,"Большая Садовая улица, дом 3, Москва","Большая Садовая улица, 48, Пресненский район, Москва, Центральный федеральный округ, 123001, Россия",криминал,"Убийство кассирши в обменном пункте валют, деньги похищены, убийца скрылся.",55.7665937,37.591859
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=307s,00:05:07,"Первомайская улица, Москва","Первомайская улица, район Восточное Измайлово, Москва, Центральный федеральный округ, 105077, Россия",ДТП,"Столкновение трех автомобилей на Первомайской улице, выезд на перекресток на красный свет.",55.7934611,37.8159029
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=366s,00:06:06,"Широкая улица, дом 17, Москва","Широкая улица, район Северное Медведково, Москва, Центральный федеральный округ, 127543, Россия",ДТП,"Skoda совершила наезд на пешехода, последний находился в алкогольном опьянении.",55.8897967,37.626489
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=445s,00:07:25,"Вишняковская улица, дом 1, Москва","Вишняковская улица, Маврино, городской округ Щёлково, Московская область, Центральный федеральный округ, 141146, Россия",ДТП,"Volkswagen упал в кювет с десятиметровой высоты после наезда, водитель госпитализирован с сотрясением мозга.",56.1332845,38.3584697
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=511s,00:08:31,"Улица Сущевский Вал, Москва","улица Сущёвский Вал, Тверской район, Москва, Центральный федеральный округ, 103555, Россия",ДТП,"ЗИЛ противопожарной службы столкнулся с ВАЗ-2107 на перекресте, водитель и два пассажира госпитализированы.",55.7922477,37.5944597
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=598s,00:09:58,"Енисейская улица, дом 2, Москва","2 с2, Енисейская улица, Бабушкинский район, Москва, Центральный федеральный округ, 129344, Россия",ДТП,"Волга-такси резко затормозила перед пешеходным переходом, ВАЗ-2105 врезалась в неё сзади.",55.8519202,37.6702457
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=667s,00:11:07,"Улица Летчика Бабушкина, дом 14, Москва","улица Лётчика Бабушкина, Бабушкинский район, Москва, Центральный федеральный округ, 129281, Россия",ДТП,"ВАЗ-2112 врезалась в Niva на Т-образном перекрестке, оба водителя утверждают, что выезжали на зеленый свет.",55.8722977,37.677165
xy5GDDvNO5Y,Дорожный патруль (12.07.2004),12.07.2004,https://www.youtube.com/watch?v=xy5GDDvNO5Y,https://www.youtube.com/watch?v=xy5GDDvNO5Y&t=716s,00:11:56,"Университетский проспект, дом 2, Москва","21 к2, Университетский проспект, район Раменки, Москва, Центральный федеральный округ, 119330, Россия",ДТП,"Skoda столкнулась с ВАЗ-2101, пассажирка получила легкие ушибы, нарушение требования уступить дорогу.",55.7137249,37.5202475
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=0s,00:00:00,"Нахимовский проспект, дом 9, Москва","9 к1, Нахимовский проспект, район Зюзино, Москва, Центральный федеральный округ, 117638, Россия",ДТП,"Opel врезалась в Газель на перекрестке, пассажирка иномарки получила ушибы.",55.6633564,37.6084885
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=76s,00:01:16,"Улица Советской Армии, дом 8, Москва","улица Советской Армии, Мещанский район, Москва, Центральный федеральный округ, 103030, Россия",несчастный случай,"Три рабочих погибли в подземной коммуникационной шахте, скопился углекислый газ, нарушение техники безопасности.",55.7849852,37.6160364
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=134s,00:02:14,"Борисовский проезд, дом 26, Москва","26, Борисовский проезд, район Орехово-Борисово Северное, Москва, Центральный федеральный округ, 115563, Россия",ДТП,"Москвич врезалась в ВАЗ-2105 на перекрестке, машины переставлены очевидцами до приезда ДПС.",55.6226964,37.7266853
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=229s,00:03:49,"Большая Переяславская улица, дом 62, Москва","62, Большая Переяславская улица, Мещанский район, Москва, Центральный федеральный округ, 129110, Россия",ДТП,"Lexus опрокинулась и врезалась в мачту городского освещения, водитель госпитализирован с переломами.",55.7893185,37.6413029
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=301s,00:05:01,"Походный проезд, дом 12, Москва","12, Походный проезд, район Южное Тушино, Москва, Центральный федеральный округ, 125371, Россия",ДТП,"Волга выехала на встречную полосу и столкнулась с BMW и Audi, два пассажира BMW госпитализированы.",55.8376272,37.4158832
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=398s,00:06:38,"Проспект 40 лет Октября, дом 20, Москва","20, проспект 40 лет Октября, район Люблино, Москва, Центральный федеральный округ, 109338, Россия",пожар,"Загорелась квартира на восьмом этаже, хозяин квартиры задохнулся в дыму и погиб.",55.6764354,37.7453493
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=458s,00:07:38,"Проспект Мира, Москва","Проспект Мира, улица Гиляровского, Мещанский район, Москва, Центральный федеральный округ, 129090, Россия",ДТП,"ВАЗ-2106 столкнулась с ВАЗ-2109 и повторно с ВАЗ-2106, резкая перестройка перед другой машиной.",55.7796332,37.6317532
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=507s,00:08:27,"Зеленый проспект, дом 12, Москва","5/12 с3, Зелёный проспект, район Перово, Москва, Центральный федеральный округ, 111141, Россия",ДТП,"Мотоцикл Kawasaki совершил наезд на пешехода при обгоне, пешеход переходил в неустановленном месте.",55.7499284,37.7740081
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=573s,00:09:33,"Проспект Вернадского, дом 4, Москва","89 к4, проспект Вернадского, район Проспект Вернадского, Москва, Центральный федеральный округ, 119415, Россия",ДТП,"ВАЗ-2106 врезалась ВАЗ-2111, затем Toyota врезалась в ВАЗ-2111 и ЗИЛ, пассажирка Toyota госпитализирована.",55.6649609,37.5001473
H7nxs1HEnOI,Дорожный патруль (13.07.2004),13.07.2004,https://www.youtube.com/watch?v=H7nxs1HEnOI,https://www.youtube.com/watch?v=H7nxs1HEnOI&t=694s,00:11:34,"Ленинский проспект, дом 12, Москва","12, Ленинский проспект, Канатчиково, Донской район, Москва, Центральный федеральный округ, 127238, Россия",ДТП,"Mitsubishi столкнулась с Волгой и Alfa Romeo, водитель и пассажир Волги погибли.",55.7196862,37.597286
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=3s,00:00:03,"Рязанский проспект, дом 9, Москва","8А с9, Рязанский проспект, Рязанский район, Москва, Центральный федеральный округ, 109428, Россия",ДТП,"ВАЗ-2104 врезалась в автобус Икарус, пассажир получил ушиб грудной клетки.",55.7229385,37.7540099
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=85s,00:01:25,"Улица Свободы, дом 37, Москва","Культурный центр ""Салют"", 37, улица Свободы, район Южное Тушино, Москва, Центральный федеральный округ, 125364, Россия",ДТП,"Микроавтобус Соболь столкнулся с ВАЗ-2106, водитель получил ушибы и алкогольное опьянение.",55.8408651,37.4540151
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=258s,00:04:18,"Волгоградский проспект, дом 43, Москва","Колледж многоуровневого профессионального образования РАНХиГС, 43 с1Б, Волгоградский проспект, район Печатники, Москва, Центральный федеральный округ, 109316, Россия",ДТП,"Газель неисправностью руля врезалась в мачту, ВАЗ-2106 врезалась в Газель сзади.",55.7149827,37.7209634
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=318s,00:05:18,"Бульвар Яна Райниса, дом 13, Москва","бульвар Яна Райниса, район Северное Тушино, Москва, Центральный федеральный округ, 125363, Россия",ДТП,"Mercedes потерял управление, столкнулась с ВАЗ-2109, Икарусом и Daewoo из-за превышения скорости.",55.8502231,37.4345993
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=375s,00:06:15,"Проспект Андропова, дом 20, Москва","20 с1, проспект Андропова, Даниловский район, Москва, Центральный федеральный округ, 115432, Россия",криминал,"Вооруженное нападение на магазин-кулинарию, выстрел из ружья, посетитель ранен в шею.",55.690415,37.6636308
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=424s,00:07:04,"Московская область, выселенный дом 38, Москва","Москва, Центральный федеральный округ, Россия",пожар,"Загорелся выселенный дом одновременно в подвале и третьем этаже, огонь распространился на четвёртый этаж.",55.7098009,37.0536908
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=493s,00:08:13,"Проспект Мира, дом 150, Москва","Cosmos, 150, проспект Мира (дублёр), Алексеевский район, Москва, Центральный федеральный округ, 129366, Россия",ДТП,"Иномарка столкнулась с ВАЗ-2110, последняя ударилась в отбойник, водитель и пассажирка ранены.",55.8224239,37.647089
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=561s,00:09:21,"Челябинская улица, дом 1, Москва","Челябинская улица, Южное Измайлово, район Ивановское, Москва, Центральный федеральный округ, 105568, Россия",ДТП,"ВАЗ-2108 врезалась в ВАЗ-2104 на Т-образном перекрестке, показания водителей противоречивы.",55.7763145,37.8233822
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=623s,00:10:23,"Новинский бульвар, дом 18, Москва","18 с1, Новинский бульвар, район Арбат, Москва, Центральный федеральный округ, 121069, Россия",ДТП,"Mercedes лоб в лоб столкнулась с джипом Honda при выезде из полосы, пассажир Honda ранен.",55.75497,37.5846208
xofzNn45700,Дорожный патруль (14.07.2004),14.07.2004,https://www.youtube.com/watch?v=xofzNn45700,https://www.youtube.com/watch?v=xofzNn45700&t=693s,00:11:33,"Проспект Маршала Жукова, дом 19, Москва","19 к1, проспект Маршала Жукова, район Хорошёво-Мнёвники, Москва, Центральный федеральный округ, 123308, Россия",ДТП,"ВАЗ-2109 выехала со встречной полосы при развороте ВАЗ-2105, водитель ВАЗ-2105 госпитализирован.",55.7753147,37.489892
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=27s,00:00:27,"Шереметьевская улица, дом 19, Москва","19 к2, Шереметьевская улица, район Марьина Роща, Москва, Центральный федеральный округ, 127521, Россия",пожар,"Загорелся микроавтобус Volkswagen во время движения на эстакаде, водитель получил ожоги рук.",55.7992076,37.6142802
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=99s,00:01:39,"Поперечный просек, дом 1, Москва","Поперечный просек, район Сокольники, Москва, Центральный федеральный округ, 107113, Россия",ДТП,"Волга совершила наезд на пешехода, последний находился в состоянии алкогольного опьянения.",55.8053134,37.6647919
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=304s,00:05:04,"Улица Лобачевского, Москва","улица Лобачевского, район Очаково-Матвеевское, Москва, Центральный федеральный округ, 119607, Россия",ДТП,"ВАЗ-2105 врезалась в ЗИЛ на пересечении с Большой Очаковской улицей, водитель ЗИЛа повернул налево неправомерно.",55.6884357,37.4741232
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=384s,00:06:24,"Кутузовский проспект, 10 км, Москва","Кутузовский проспект, район Дорогомилово, Москва, Центральный федеральный округ, 121151, Россия",ДТП,"Mercedes развернулась, столкнулась с Peugeot и Nissan, четыре пассажира госпитализированы.",55.7467478,37.5537152
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=466s,00:07:46,"Дмитровское шоссе, дом 131, Москва","131 к1, Дмитровское шоссе, Дмитровский, Дмитровский район, Москва, Центральный федеральный округ, 127411, Россия",ДТП,"Mercedes врезалась в дерево на разделительном газоне, водитель выехал от подрезавшей его ВАЗ-2110.",55.888645,37.5415354
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=578s,00:09:38,"Челюскинская улица, Москва","Челюскинская улица, Лосиноостровский район, Москва, Центральный федеральный округ, 129336, Россия",пожар,"Загорелась деревянная сауна, огонь распространился на чердак, потушен за 15 минут.",55.881891,37.7047241
DPNuJ3MU4kI,Дорожный патруль (15.07.2004),15.07.2004,https://www.youtube.com/watch?v=DPNuJ3MU4kI,https://www.youtube.com/watch?v=DPNuJ3MU4kI&t=708s,00:11:48,"Красопрудная улица, дом 2, Москва",,ДТП,"Mercedes выехала на трамвайных путях, столкнулась с грузовым Mercedes на переулке.",,
pejvLo9Vzv0,Дорожный патруль (16.07.2004),16.07.2004,https://www.youtube.com/watch?v=pejvLo9Vzv0,https://www.youtube.com/watch?v=pejvLo9Vzv0&t=0s,00:00:00,"Дмитровское шоссе, дом 73, Москва","73 с3, Дмитровское шоссе, район Западное Дегунино, Москва, Центральный федеральный округ, 127540, Россия",ДТП,"Mitsubishi врезалась в Audi при перестроении, пассажирка Audi получила травму позвоночника.",55.8568575,37.5576103
pejvLo9Vzv0,Дорожный патруль (16.07.2004),16.07.2004,https://www.youtube.com/watch?v=pejvLo9Vzv0,https://www.youtube.com/watch?v=pejvLo9Vzv0&t=73s,00:01:13,"Череповецкая улица, Москва","Череповецкая улица, район Лианозово, Москва, Центральный федеральный округ, 127572, Россия",ДТП,"Audi столкнулась с ВАЗ-2105 на перекрестке, нарушение требования уступить дорогу.",55.8986024,37.5628497
pejvLo9Vzv0,Дорожный патруль (16.07.2004),16.07.2004,https://www.youtube.com/watch?v=pejvLo9Vzv0,https://www.youtube.com/watch?v=pejvLo9Vzv0&t=239s,00:03:59,"Рязанский проспект, дом 65, Москва","65, Рязанский проспект, Рязанский район, Москва, Центральный федеральный округ, 109457, Россия",ДТП,"Рено столкнулась с двумя Volkswagen на встречной полосе, водитель и пассажирка госпитализированы.",55.7200468,37.7799083
pejvLo9Vzv0,Дорожный патруль (16.07.2004),16.07.2004,https://www.youtube.com/watch?v=pejvLo9Vzv0,https://www.youtube.com/watch?v=pejvLo9Vzv0&t=295s,00:04:55,"Улица Конёнкова, дом 14, Москва","улица Конёнкова, район Бибирево, Москва, Центральный федеральный округ, 127560, Россия",пожар,"Трёхкомнатная квартира на восьмом этаже полностью задымлена, огонь потушен быстро.",55.8903999,37.6087172
